model;year;horse_power;manufacturer_id
v star 1100 custom;2006;;5
v star 1100 custom;2007;;5
v star 1100 custom;2008;;5
v star 1100 custom;2009;;5
v star 1100 custom;2011;;5
v star 1100 custom;2012;;5
v star 1100 custom;2013;;5
v star 1100 silverado;2005;;5
v star 1100 silverado;2006;;5
v star 1100 silverado;2007;;5
v star 1100 silverado;2008;;5
v star 1100 silverado;2009;;5
v star 1100 silverado;2011;;5
v star 1100 silverado;2012;;5
v star 1100 silverado;2013;;5
v star 1300;2007;;5
v star 1300;2008;;5
v star 1300;2009;;5
v star 1300;2011;;5
v star 1300;2012;;5
v star 1300;2013;;5
v star 1300;2014;;5
v star 1300;2015;;5
v star 1300;2016;;5
v star 1300;2017;;5
v star 1300 deluxe;2013;;5
v star 1300 deluxe;2014;;5
v star 1300 deluxe;2015;;5
v star 1300 deluxe;2016;;5
v star 1300 deluxe;2017;;5
v star 1300 deluxe;2018;;5
v star 1300 tourer;2007;;5
v star 1300 tourer;2008;;5
v star 1300 tourer;2009;;5
v star 1300 tourer;2010;;5
v star 1300 tourer;2011;;5
v star 1300 tourer;2012;;5
v star 1300 tourer;2013;;5
v star 1300 tourer;2014;;5
v star 1300 tourer;2015;;5
v star 1300 tourer;2016;;5
v star 1300 tourer;2017;;5
v star 1300 tourer;2018;;5
v star 250;2008;;5
v star 250;2009;;5
v star 250;2010;;5
v star 250;2011;;5
v star 250;2012;;5
v star 250;2013;;5
v star 250;2014;;5
v star 250;2015;;5
v star 250;2016;;5
v star 250;2017;;5
v star 250;2018;;5
v star 250;2019;;5
v star 250;2020;;5
v star 250;2021;;5
v star 250;2022;;5
v star 950;2009;;5
v star 950;2010;;5
v star 950;2011;;5
v star 950;2012;;5
v star 950;2013;;5
v star 950;2014;;5
v star 950;2015;;5
v star 950;2016;;5
v star 950;2017;;5
v star 950 tourer;2009;;5
v star 950 tourer;2010;;5
v star 950 tourer;2011;;5
v star 950 tourer;2012;;5
v star 950 tourer;2013;;5
v star 950 tourer;2014;;5
v star 950 tourer;2015;;5
v star 950 tourer;2016;;5
v star 950 tourer;2017;;5
v star 950 tourer;2018;;5
v star classic;2006;;5
v star classic;2007;;5
v star classic;2008;;5
v star classic;2009;;5
v star classic;2010;;5
v star classic;2011;;5
v star classic;2012;;5
v star classic;2013;;5
v star classic 650;2005;40.0;5
v star custom;2006;;5
v star custom;2007;;5
v star custom;2008;;5
v star custom;2009;;5
v star custom;2010;;5
v star custom;2011;;5
v star custom;2012;;5
v star custom;2013;;5
v star custom;2014;;5
v star custom;2015;;5
v star custom 650;2005;;5
v star silverado;2005;;5
v star silverado;2006;;5
v star silverado;2007;;5
v star silverado;2008;;5
v star silverado;2009;;5
v star silverado;2010;;5
v star silverado;2011;;5
v star silverado;2012;;5
v star silverado;2013;;5
v-ixion advance;2017;16.6;5
v-max;1999;98.0;5
v-max;2007;;5
v-max 1200;1996;140.0;5
v-max 1200;1997;100.0;5
v-max 1200;1998;98.0;5
v-max 1200;2001;102.0;5
v-star 1300 deluxe se;2015;;5
v-star 650 classic;2015;;5
v-star 650 custom;2015;;5
v-star 650 custom;2016;;5
v-star 650 custom;2017;;5
virago;2017;;5
virago 250;2005;;5
virago 250;2006;;5
virago 250;2007;;5
virago 920;1982;;5
virago xv 535;1987;42.0;5
vixion;2018;16.4;5
vixion;2019;16.4;5
vixion;2020;16.4;5
vixion;2021;16.4;5
vixion  movistar;2018;16.4;5
vixion r;2018;19.0;5
vixion r;2020;19.0;5
vixion r;2021;19.0;5
vmax;2009;197.0;5
vmax;2010;;5
vmax;2011;197.0;5
vmax;2012;200.0;5
vmax;2013;;5
vmax;2014;200.0;5
vmax;2016;200.0;5
vmax;2017;200.0;5
vmax;2018;200.0;5
vmax;2019;200.0;5
vmax;2020;200.0;5
vmx 1200 v-max;1995;100.0;5
vmx 1200 v-max;2000;102.0;5
vmx 1200 v-max;2002;102.0;5
vmx 1200 v-max;2003;140.0;5
vmx12 v-max;1985;113.0;5
warrior;2006;;5
warrior;2007;;5
warrior;2008;;5
warrior;2009;;5
wf 250 f;2006;;5
wf 450 f;2006;;5
wf 450 f 2-trac;2006;;5
worldcrosser;2016;112.0;5
worldcrosser;2017;112.0;5
wr 125r;2010;9.8;5
wr 125x;2010;14.8;5
wr 250  f;2004;15.2;5
wr 250 f;2005;;5
wr 250 f;2006;;5
wr 250 f;2007;;5
wr 250z;1997;;5
wr 400 f;2000;45.0;5
wr 400 f enduro;1998;;5
wr 426 f;2001;47.0;5
wr 450  f;2004;;5
wr 450  f 2trac;2004;;5
wr 450 f;2005;;5
wr 450 f;2006;58.0;5
wr 450 f;2007;;5
wr125 x;2013;14.8;5
wr125 x;2014;15.0;5
wr125 x;2015;15.0;5
wr125r;2009;14.8;5
wr125r;2011;14.8;5
wr125r;2012;14.8;5
wr125r;2013;14.8;5
wr125r;2014;15.0;5
wr125r;2015;15.0;5
wr125r;2017;15.0;5
wr125x;2009;14.8;5
wr125x;2011;14.8;5
wr125x;2012;14.8;5
wr125x;2016;15.0;5
wr125x;2017;15.0;5
wr155r;2020;16.5;5
wr155r;2021;16.5;5
wr155r;2022;16.7;5
wr250f;2008;;5
wr250f;2009;;5
wr250f;2010;;5
wr250f;2011;;5
wr250f;2012;;5
wr250f;2013;;5
wr250f;2014;;5
wr250f;2015;;5
wr250f;2016;;5
wr250f;2017;;5
wr250f;2018;;5
wr250f;2019;;5
wr250f;2020;;5
wr250f;2021;;5
wr250f;2022;;5
wr250f endurogp;2018;;5
wr250r;2008;;5
wr250r;2009;;5
wr250r;2010;30.3;5
wr250r;2011;30.3;5
wr250r;2012;;5
wr250r;2013;;5
wr250r;2014;;5
wr250r;2015;;5
wr250r;2016;30.7;5
wr250r;2017;30.7;5
wr250r;2018;30.7;5
wr250r;2019;30.7;5
wr250r;2020;30.7;5
wr250r;2021;30.7;5
wr250x;2008;;5
wr250x;2009;;5
wr250x;2010;;5
wr250x;2011;30.3;5
wr250x;2012;;5
wr250x;2013;;5
wr250x;2014;30.3;5
wr250x;2015;30.3;5
wr450f;2008;;5
wr450f;2009;;5
wr450f;2010;;5
wr450f;2011;;5
wr450f;2012;;5
wr450f;2013;;5
wr450f;2014;;5
wr450f;2015;;5
wr450f;2016;;5
wr450f;2017;;5
wr450f;2018;;5
wr450f;2019;;5
wr450f;2020;;5
wr450f;2021;;5
wr450f;2022;;5
wr450f endurogp;2018;;5
wr450f rally;2015;;5
wr450f rally;2017;;5
wr450fsp;2021;;5
xabre;2017;;5
xabre;2018;16.1;5
xabre;2021;16.1;5
xj 400 seca;1981;45.0;5
xj 550;1981;50.0;5
xj 550;1982;50.0;5
xj 550;1984;50.0;5
xj 550 h;1981;50.0;5
xj 550 maxim;1983;50.0;5
xj 550 seca;1983;50.0;5
xj 600;1984;50.0;5
xj 600;1985;50.0;5
xj 600;1986;50.0;5
xj 600;1987;72.0;5
xj 600;1988;72.0;5
xj 600;1989;72.0;5
xj 600;1990;72.0;5
xj 600;1991;72.0;5
xj 600 (reduced effect);1987;50.0;5
xj 600 (reduced effect);1988;50.0;5
xj 600 (reduced effect);1989;50.0;5
xj 600 (reduced effect);1990;50.0;5
xj 600 (reduced effect);1991;50.0;5
xj 600 n;1995;61.0;5
xj 600 n;1996;61.0;5
xj 600 n;1997;61.0;5
xj 600 n;2001;61.0;5
xj 600 n;2002;60.9;5
xj 600 n diversion;1998;61.0;5
xj 600 n diversion;2000;56.0;5
xj 600 n diversion;2003;60.0;5
xj 600 s;1984;72.0;5
xj 600 s;1985;72.0;5
xj 600 s;1986;72.0;5
xj 600 s diversion;1992;61.0;5
xj 600 s diversion;1995;61.0;5
xj 600 s diversion;1996;61.0;5
xj 600 s diversion;1997;61.0;5
xj 600 s diversion;1998;61.0;5
xj 600 s diversion;1999;61.0;5
xj 600 s diversion;2000;56.0;5
xj 600 s diversion;2001;61.0;5
xj 600 s diversion;2002;60.9;5
xj 600 s diversion;2003;60.0;5
xj 600 s diversion (reduced effect #2);1992;27.0;5
xj 600 s diversion (reduced effect);1991;50.0;5
xj 600 s diversion (reduced effect);1992;50.0;5
xj 650;1980;71.0;5
xj 650;1981;71.0;5
xj 650;1982;71.0;5
xj 650;1983;71.0;5
xj 650;1984;71.0;5
xj 650 (reduced effect);1982;50.0;5
xj 650 (reduced effect);1983;50.0;5
xj 650 (reduced effect);1984;50.0;5
xj 650 maxim;1980;;5
xj 650 turbo;1982;90.0;5
xj 650 turbo;1983;90.0;5
xj 650 turbo;1984;90.0;5
xj 650 turbo;1985;90.0;5
xj 650 turbo;1986;90.0;5
xj 700 n maxim;1985;86.0;5
xj 700 s maxim;1985;86.0;5
xj 750;1983;82.0;5
xj 750 maxim x;1986;90.0;5
xj 750 s;1984;87.0;5
xj 750 s;1985;87.0;5
xj 750 s;1986;87.0;5
xj 750 seca;1981;82.0;5
xj 750 seca;1982;82.0;5
xj 900;1983;97.0;5
xj 900;1985;98.0;5
xj 900;1986;98.0;5
xj 900;1987;98.0;5
xj 900 f;1985;98.0;5
xj 900 f;1986;98.0;5
xj 900 f;1987;98.0;5
xj 900 f;1988;98.0;5
xj 900 f;1989;98.0;5
xj 900 f;1990;98.0;5
xj 900 f;1991;98.0;5
xj 900 f;1992;98.0;5
xj 900 s;1984;97.0;5
xj 900 s;1985;97.0;5
xj 900 s;1995;89.0;5
xj 900 s diversion;1996;89.0;5
xj 900 s diversion;1997;89.0;5
xj 900 s diversion;1998;89.0;5
xj 900 s diversion;1999;89.0;5
xj 900 s diversion;2000;90.0;5
xj 900 s diversion;2001;89.0;5
xj 900 s diversion;2002;89.5;5
xj 900 s diversion;2003;89.4;5
xj diversion f;2010;76.4;5
xj diversion f abs;2010;76.4;5
xj6;2009;76.4;5
xj6;2010;76.4;5
xj6;2011;78.0;5
xj6;2012;76.4;5
xj6;2013;76.4;5
xj6;2014;77.5;5
xj6;2015;77.5;5
xj6 abs;2009;76.4;5
xj6 abs;2011;78.0;5
xj6 abs;2012;76.4;5
xj6 abs;2013;76.4;5
xj6 abs;2014;76.4;5
xj6 abs;2015;76.4;5
xj6 diversion;2009;76.4;5
xj6 diversion;2010;76.4;5
xj6 diversion;2011;76.4;5
xj6 diversion;2012;76.4;5
xj6 diversion;2013;76.4;5
xj6 diversion;2015;77.5;5
xj6 diversion abs;2009;76.4;5
xj6 diversion abs;2010;76.4;5
xj6 diversion abs;2011;76.4;5
xj6 diversion abs;2013;76.4;5
xj6 diversion f;2011;76.4;5
xj6 diversion f;2012;76.4;5
xj6 diversion f;2013;76.4;5
xj6 diversion f;2015;77.5;5
xj6 diversion f abs;2011;76.4;5
xj6 diversion f abs;2012;76.4;5
xj6 diversion f abs;2013;76.4;5
xj6 sp;2013;77.5;5
xj6 sp;2014;77.5;5
xj6 sp;2015;77.5;5
xj6sl;2011;;5
xj700xn;1985;;5
xj700xnc;1985;;5
xj700xs;1986;86.0;5
xjr 1200;1995;98.0;5
xjr 1200;1996;98.0;5
xjr 1200;1997;98.0;5
xjr 1200;1998;98.0;5
xjr 1200 sp;1997;98.0;5
xjr 1200 sp;1998;98.0;5
xjr 1300;1999;101.0;5
xjr 1300;2000;107.0;5
xjr 1300;2001;107.0;5
xjr 1300;2002;106.0;5
xjr 1300;2003;106.0;5
xjr 1300;2004;104.0;5
xjr 1300;2006;104.0;5
xjr 1300;2007;96.4;5
xjr 1300;2009;96.4;5
xjr 1300;2011;98.0;5
xjr 1300;2012;98.0;5
xjr 1300 sp;1999;98.0;5
xjr 1300 sp;2000;107.0;5
xjr 1300 sp;2001;107.0;5
xjr 400 r;2002;53.0;5
xjr1300;2008;96.4;5
xjr1300;2013;98.0;5
xjr1300;2014;98.0;5
xjr1300;2015;98.0;5
xjr1300;2016;98.0;5
xjr1300;2017;98.0;5
xjr1300;2018;98.0;5
xjr1300 eau rouge by deus;2014;98.0;5
xjr1300 racer;2015;98.0;5
xjr1300 racer;2016;98.0;5
xjr1300 racer;2017;98.0;5
xjr1300 rhapsody in blue;2015;98.0;5
xr9 carbona;2021;113.0;5
xs 1100;1978;95.0;5
xs 1100;1979;95.0;5
xs 1100;1980;95.0;5
xs 1100;1981;95.0;5
xs 1100;1982;95.0;5
xs 1100 s;1981;95.0;5
xs 1100 s;1982;95.0;5
xs 2;1971;53.0;5
xs 2 e;1972;53.0;5
xs 250;1978;17.0;5
xs 250;1979;17.0;5
xs 360;1977;27.0;5
xs 360 c;1976;;5
xs 400;1978;27.0;5
xs 400;1979;27.0;5
xs 400;1980;27.0;5
xs 400;1981;27.0;5
xs 400;1982;27.0;5
xs 400 dohc;1982;45.0;5
xs 400 dohc;1983;45.0;5
xs 400 dohc;1984;45.0;5
xs 400 dohc;1985;45.0;5
xs 400 dohc;1986;45.0;5
xs 400 dohc;1987;45.0;5
xs 400 dohc;1988;45.0;5
xs 400 dohc;1989;27.0;5
xs 400 dohc;1990;27.0;5
xs 400 dohc (reduced effect);1982;27.0;5
xs 400 dohc (reduced effect);1983;27.0;5
xs 400 dohc (reduced effect);1984;27.0;5
xs 400 dohc (reduced effect);1985;27.0;5
xs 400 dohc (reduced effect);1987;27.0;5
xs 400 dohc (reduced effect);1988;27.0;5
xs 400 se;1982;27.0;5
xs 400 se;1983;27.0;5
xs 400 special;1981;27.0;5
xs 400 us. custom;1980;27.0;5
xs 500;1976;49.0;5
xs 500;1977;49.0;5
xs 500;1978;49.0;5
xs 500;1979;49.0;5
xs 650;1975;50.0;5
xs 650;1976;50.0;5
xs 650;1977;50.0;5
xs 650;1978;50.0;5
xs 650;1979;50.0;5
xs 650;1981;50.0;5
xs 650;1982;50.0;5
xs 650;1983;50.0;5
xs 650;1984;50.0;5
xs 650 cx6;1979;50.0;5
xs 650 se;1982;48.0;5
xs 650 se;1983;48.0;5
xs 650 special;1979;48.0;5
xs 650 special;1981;48.0;5
xs 650 us. custom;1980;48.0;5
xs 750;1976;64.0;5
xs 750;1977;64.0;5
xs 750 e;1978;74.0;5
xs 750 e;1979;74.0;5
xs 750 special;1981;69.0;5
xs 750 us. custom;1980;69.0;5
xs 850;1980;79.0;5
xs 850;1981;79.0;5
xs 850;1982;79.0;5
xs500b;1975;;5
xsr 125;2021;19.0;5
xsr155;2022;19.0;5
xsr700;2016;74.8;5
xsr700;2017;74.8;5
xsr700;2018;74.8;5
xsr700;2019;73.8;5
xsr700;2020;73.8;5
xsr700;2021;73.8;5
xsr700;2022;73.8;5
xsr700 xtribute;2019;73.8;5
xsr700 xtribute;2020;73.8;5
xsr700 xtribute;2021;73.8;5
xsr700 yard built otokomae by ad hoc;2017;74.8;5
xsr700la;2018;;5
xsr700la;2019;;5
xsr700la;2020;;5
xsr900;2016;115.0;5
xsr900;2017;115.0;5
xsr900;2018;115.0;5
xsr900;2019;113.0;5
xsr900;2020;113.0;5
xsr900;2021;113.0;5
xsr900;2022;119.0;5
xsr900 abarth;2017;115.0;5
xsr900 abarth;2018;115.0;5
xsr900 yard built monkeebeast by wrenchmonkees;2017;115.0;5
xsr900sp;2021;113.0;5
xt 125 r;2005;12.5;5
xt 125 r;2006;9.8;5
xt 125 r;2007;9.8;5
xt 125 x;2006;9.8;5
xt 125 x;2007;9.8;5
xt 225;2005;;5
xt 225;2007;20.0;5
xt 225 serow;1996;;5
xt 250;1980;22.0;5
xt 250;1981;22.0;5
xt 250;1982;17.0;5
xt 250;1983;17.0;5
xt 250;1984;17.0;5
xt 250;1985;17.0;5
xt 250;1986;17.0;5
xt 250;1987;17.0;5
xt 250;1988;17.0;5
xt 250 (reduced effect);1981;17.0;5
xt 350;1985;27.0;5
xt 350;1986;27.0;5
xt 350;1987;27.0;5
xt 350;1988;27.0;5
xt 350;1989;27.0;5
xt 350;1990;27.0;5
xt 350;1991;17.0;5
xt 350;1992;17.0;5
xt 350;1998;;5
xt 350;2000;27.0;5
xt 350 (reduced effect);1986;17.0;5
xt 350 (reduced effect);1987;17.0;5
xt 350 (reduced effect);1988;17.0;5
xt 350 (reduced effect);1989;17.0;5
xt 350 (reduced effect);1990;17.0;5
xt 500;1976;27.0;5
xt 500;1977;27.0;5
xt 500;1978;27.0;5
xt 500;1979;27.0;5
xt 500;1980;27.0;5
xt 500;1981;27.0;5
xt 500;1982;27.0;5
xt 500;1983;27.0;5
xt 500;1984;27.0;5
xt 500;1985;27.0;5
xt 500;1986;27.0;5
xt 500;1987;27.0;5
xt 500;1988;27.0;5
xt 500;1989;27.0;5
xt 500 s;1990;27.0;5
xt 550;1982;38.0;5
xt 550;1983;38.0;5
xt 550 (reduced effect);1982;27.0;5
xt 550 (reduced effect);1983;27.0;5
xt 600;1984;44.0;5
xt 600;1985;44.0;5
xt 600;1986;44.0;5
xt 600;1987;44.0;5
xt 600;1988;44.0;5
xt 600;1989;44.0;5
xt 600;1990;44.0;5
xt 600 (reduced effect);1984;27.0;5
xt 600 (reduced effect);1985;27.0;5
xt 600 (reduced effect);1986;27.0;5
xt 600 (reduced effect);1987;27.0;5
xt 600 (reduced effect);1990;27.0;5
xt 600 2kf;1988;45.0;5
xt 600 e;1990;45.0;5
xt 600 e;1991;45.0;5
xt 600 e;1992;45.0;5
xt 600 e;1995;45.0;5
xt 600 e;1996;45.0;5
xt 600 e;1997;40.0;5
xt 600 e;1998;40.0;5
xt 600 e;1999;45.0;5
xt 600 e;2000;40.0;5
xt 600 e;2001;40.0;5
xt 600 e;2002;40.0;5
xt 600 e;2003;42.4;5
xt 600 e (reduced effect);1990;27.0;5
xt 600 k;1990;45.0;5
xt 600 k;1991;45.0;5
xt 600 k (reduced effect);1991;27.0;5
xt 600 t�n�r�;1983;46.0;5
xt 600 t�n�r�;1984;46.0;5
xt 600 t�n�r�;1985;46.0;5
xt 600 t�n�r�;1986;46.0;5
xt 600 t�n�r�;1987;46.0;5
xt 600 t�n�r� (reduced effect);1985;27.0;5
xt 600 z t�n�r�;1988;46.0;5
xt 600 z t�n�r�;1990;46.0;5
xt 600 z t�n�r�;1991;46.0;5
xt 600 z t�n�r� (reduced effect);1989;27.0;5
xt 600 z t�n�r� (reduced effect);1990;27.0;5
xt 600 z t�n�r� (reduced effect);1991;27.0;5
xt 660 r;2004;48.0;5
xt 660 r;2007;47.3;5
xt 660 r supermotard;2006;47.3;5
xt 660 x;2006;47.3;5
xt 660 x;2007;47.3;5
xt 660 x supermotard;2004;47.3;5
xt 660r;2010;47.3;5
xt 660x;2010;47.3;5
xt1200z;2014;112.0;5
xt1200z super tenere;2011;107.0;5
xt1200z super tenere;2012;;5
xt1200z super tenere;2015;;5
xt1200z super tenere;2016;112.0;5
xt1200z super tenere;2017;112.0;5
xt1200z super tenere;2018;112.0;5
xt1200z super tenere;2019;113.0;5
xt1200z super tenere es;2015;;5
xt1200z super t�n�r�;2010;110.0;5
xt1200ze;2014;112.0;5
xt1200ze super tenere;2015;112.0;5
xt1200ze super tenere;2016;112.0;5
xt1200ze super tenere;2017;112.0;5
xt1200ze super tenere;2018;112.0;5
xt1200ze super tenere;2019;112.0;5
xt1200ze super tenere raid;2018;112.0;5
xt1200ze super tenere raid;2019;112.0;5
xt125r;2008;9.8;5
xt125r;2009;9.8;5
xt125x;2008;9.8;5
xt125x;2009;9.8;5
xt250;2008;;5
xt250;2009;;5
xt250;2010;;5
xt250;2011;29.5;5
xt250;2012;;5
xt250;2013;;5
xt250;2014;;5
xt250;2015;;5
xt250;2016;;5
xt250;2017;;5
xt250;2018;;5
xt250;2019;;5
xt250x;2011;21.0;5
xt250x;2012;18.8;5
xt250x;2015;;5
xt660r;2008;47.3;5
xt660r;2009;47.3;5
xt660r;2011;47.3;5
xt660r;2012;47.3;5
xt660r;2013;47.3;5
xt660r;2014;47.3;5
xt660r;2015;47.3;5
xt660x;2008;47.3;5
xt660x;2009;47.3;5
xt660x;2011;47.3;5
xt660x;2012;47.3;5
xt660x;2013;47.3;5
xt660x;2014;47.3;5
xt660x;2015;47.3;5
xt660z;2018;46.9;5
xt660z tenere;2008;47.7;5
xt660z tenere;2009;46.9;5
xt660z tenere;2011;46.9;5
xt660z tenere;2012;46.9;5
xt660z tenere;2013;46.9;5
xt660z tenere;2014;46.9;5
xt660z tenere;2015;46.9;5
xt660z tenere;2016;46.9;5
xt660z tenere abs;2011;46.9;5
xt660z tenere abs;2013;46.9;5
xt660z tenere abs;2014;46.9;5
xt660z tenere abs;2015;46.9;5
xtz 1200 super tenere worldcrosser;2013;108.0;5
xtz 125;2018;12.5;5
xtz 125;2019;12.5;5
xtz 250 lander;2007;28.0;5
xtz 600 t�n�r�;1997;46.0;5
xtz 660 t�n�r�;1991;48.0;5
xtz 660 t�n�r�;1992;48.0;5
xtz 660 t�n�r�;1995;48.0;5
xtz 660 t�n�r�;1996;48.0;5
xtz 660 t�n�r�;1998;46.0;5
xtz 660 t�n�r�;1999;46.0;5
xtz 660 t�n�r� marathon byrd;1992;46.0;5
xtz 750 super tenere;1994;70.0;5
xtz 750 super t�n�r�;1989;69.0;5
xtz 750 super t�n�r�;1990;69.0;5
xtz 750 super t�n�r�;1991;69.0;5
xtz 750 super t�n�r�;1992;69.0;5
xtz125;2022;10.2;5
xv 1000 se midnight special;1983;68.0;5
xv 1000 se midnight special;1984;68.0;5
xv 1000 virago;1986;64.0;5
xv 1000 virago;1987;64.0;5
xv 1000 virago;1988;64.0;5
xv 1000 virago;1995;65.0;5
xv 1100;1991;62.0;5
xv 1100;1992;62.0;5
xv 1100 s virago;1986;55.0;5
xv 1100 virago;1989;62.0;5
xv 1100 virago;1990;62.0;5
xv 1100 virago;1995;61.7;5
xv 1100 virago;1996;62.0;5
xv 1100 virago;1997;62.0;5
xv 1100 virago;1998;62.0;5
xv 1100 virago;1999;62.0;5
xv 125 s virago;2000;11.4;5
xv 125 s virago;2001;11.4;5
xv 125 virago;1997;10.0;5
xv 125 virago;1998;11.0;5
xv 125 virago;1999;11.4;5
xv 125 virago;2000;11.4;5
xv 1600 a wild star;2001;63.0;5
xv 1600 a wild star;2002;62.6;5
xv 1600 a wild star silverado;2001;63.0;5
xv 1600 wild star;1999;63.0;5
xv 1600 wild star;2000;63.0;5
xv 1700 warrior;2003;;5
xv 1900 midnight star;2006;98.7;5
xv 1900 midnight star;2007;98.7;5
xv 250;1991;22.0;5
xv 250;1992;17.0;5
xv 250 s virago;1995;21.0;5
xv 250 s virago;1996;21.0;5
xv 250 s virago;1997;17.0;5
xv 250 s virago;1998;17.0;5
xv 250 s virago;1999;21.0;5
xv 250 s virago;2000;17.0;5
xv 250 virago;1989;22.0;5
xv 250 virago;1990;22.0;5
xv 250 virago;1995;21.0;5
xv 250 virago;1996;21.0;5
xv 250 virago;2000;17.0;5
xv 250 virago (reduced effect);1989;17.0;5
xv 250 virago (reduced effect);1990;17.0;5
xv 500;1983;49.0;5
xv 500 se;1984;49.0;5
xv 500 se;1985;49.0;5
xv 500 se;1986;49.0;5
xv 500 se;1987;49.0;5
xv 500 se;1988;49.0;5
xv 535;1991;46.0;5
xv 535;1992;46.0;5
xv 535 (reduced effect);1991;27.0;5
xv 535 (reduced effect);1992;27.0;5
xv 535 dx virago;2001;44.0;5
xv 535 dx virago;2002;44.0;5
xv 535 dx virago;2003;44.1;5
xv 535 dx virago de luxe;1998;44.0;5
xv 535 dx virago de luxe;1999;42.0;5
xv 535 dx virago deluxe;2000;42.0;5
xv 535 s virago;1995;46.0;5
xv 535 s virago;1996;44.0;5
xv 535 s virago;1997;44.0;5
xv 535 virago;1988;27.0;5
xv 535 virago;1989;27.0;5
xv 535 virago;1990;46.0;5
xv 535 virago;1995;46.0;5
xv 535 virago;1996;44.0;5
xv 535 virago;1997;44.0;5
xv 535 virago (reduced effect);1990;27.0;5
xv 700 cs;1986;;5
xv 700 ss;1986;56.0;5
xv 750 se;1982;50.0;5
xv 750 se;1983;50.0;5
xv 750 special (reduced effect);1981;50.0;5
xv 750 virago;1985;51.8;5
xv 750 virago;1995;54.0;5
xv 750 virago;1996;52.0;5
xv 750 virago;1997;54.0;5
xv 750 wc virago;1989;55.0;5
xv 920 mk;1983;48.5;5
xv 920 rh;1981;65.0;5
xv1900a;2015;90.0;5
xv1900a;2018;;5
xv1900a casual full dress;2014;90.3;5
xv1900a midnight star;2008;89.0;5
xv1900a midnight star;2009;89.0;5
xv1900a midnight star;2011;89.0;5
xv1900a midnight star;2012;89.0;5
xv1900a midnight star;2013;89.0;5
xv1900a midnight star;2014;89.0;5
xv1900a midnight star;2016;90.0;5
xv1900acfd;2015;90.3;5
xv250;2018;;5
xv250;2020;;5
xv250;2021;;5
xv250 virago;2022;;5
xv750 virago;1983;52.0;5
xv950;2014;51.4;5
xv950;2015;51.4;5
xv950;2016;51.4;5
xv950 boltage by benders;2015;51.4;5
xv950 el raton asesino by marcus walz;2015;51.4;5
xv950 pure sports by low ride;2015;51.4;5
xv950 racer;2015;51.4;5
xv950 racer;2016;51.4;5
xv950 racer;2017;51.4;5
xv950 racer;2018;51.4;5
xv950 yard built speed iron by moto di ferro;2017;51.4;5
xv950r;2014;51.4;5
xv950r;2015;51.4;5
xv950r;2016;51.4;5
xv950r;2017;51.4;5
xv950r;2018;51.4;5
xv950r;2019;53.6;5
xv950r;2020;53.6;5
xvs 1100 a drag star classic;2000;62.0;5
xvs 1100 a drag star classic;2001;62.0;5
xvs 1100 a drag star classic;2002;62.0;5
xvs 1100 a drag star classic;2003;62.0;5
xvs 1100 a dragstar classic;2004;61.7;5
xvs 1100 a dragstar classic;2006;61.7;5
xvs 1100 a dragstar classic;2007;61.7;5
xvs 1100 drag star;1999;62.0;5
xvs 1100 drag star;2000;62.0;5
xvs 1100 drag star;2001;62.0;5
xvs 1100 drag star;2002;62.0;5
xvs 1100 drag star;2003;62.0;5
xvs 1100 dragstar;2004;60.9;5
xvs 125 drag star;2001;13.0;5
xvs 125 drag star;2002;13.0;5
xvs 125 drag star;2003;12.8;5
xvs 125 dragstar;2004;12.9;5
xvs 1300 a midnight star;2007;71.7;5
xvs 1300a midnight star;2010;71.7;5
xvs 250 drag star;2001;21.0;5
xvs 250 drag star;2002;21.1;5
xvs 250 drag star;2003;21.1;5
xvs 250 drag star;2006;22.8;5
xvs 250 dragstar;2004;20.8;5
xvs 400 dragstar;2001;32.2;5
xvs 650 a drag star classic;2001;40.0;5
xvs 650 a drag star classic;2002;40.0;5
xvs 650 a drag star classic;2003;39.4;5
xvs 650 a dragstar classic;2004;39.4;5
xvs 650 a dragstar classic;2006;39.4;5
xvs 650 a dragstar classic;2007;39.4;5
xvs 650 drag star;1997;40.0;5
xvs 650 drag star;1998;40.0;5
xvs 650 drag star;2001;40.0;5
xvs 650 drag star;2002;40.0;5
xvs 650 drag star;2003;39.4;5
xvs 650 drag star classic;1998;40.0;5
xvs 650 dragstar;2004;39.4;5
xvs 650 dragstar;2007;39.4;5
xvs 950a midnight star;2010;52.8;5
xvs drag star;1999;40.0;5
xvs drag star 125;2000;13.0;5
xvs drag star 650;2000;40.0;5
xvs drag star classic;1999;40.0;5
xvs drag star classic 650;2000;40.0;5
xvs1300 a;2018;;5
xvs1300 cfd;2014;72.0;5
xvs1300 custom;2014;72.0;5
xvs1300 custom;2015;72.0;5
xvs1300 custom;2016;72.0;5
xvs1300 custom;2017;72.0;5
xvs1300a midnight star;2008;71.7;5
xvs1300a midnight star;2009;71.7;5
xvs1300a midnight star;2011;71.7;5
xvs1300a midnight star;2012;71.7;5
xvs1300a midnight star;2013;71.7;5
xvs1300a midnight star;2014;71.7;5
xvs1300a midnight star;2015;73.0;5
xvs1300a midnight star;2016;73.0;5
xvs650;2018;;5
xvs650 a;2018;;5
xvs650 a;2020;;5
xvs950;2022;51.4;5
xvs950a;2018;51.4;5
xvs950a midnight star;2009;52.8;5
xvs950a midnight star;2011;52.8;5
xvs950a midnight star;2012;52.8;5
